map_id,total_reward,num_steps,goal_reached,collision_rate,at_fault_collision_rate,offroad_rate,final_goal_distance,avg_planning_time_ms,total_time_s,mean_speed_mps,score_comfort,score_l_align,score_l_center,r_collision,r_offroad,r_goal,r_jerk_legacy,r_velocity,r_comfort,r_l_align,r_l_center,r_timestep,r_reverse,r_speed_limit,raw_collision,raw_offroad,raw_goal,raw_jerk_legacy,raw_velocity,raw_comfort,raw_l_align,raw_l_center,raw_timestep,raw_reverse,raw_speed_limit
18,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,4.95,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
21,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,5.17,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
22,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,4.92,0.000,1.0000,1.0000,0.7904,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0365,+0.0000,+0.0000,+0.0000
24,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,5.14,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
27,0.00,1,False,0.0%,0.0%,0.0%,inf,1.1,4.86,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
28,0.88,85,True,0.0%,0.0%,0.0%,0.01,0.6,5.72,13.624,0.9922,0.9765,0.6243,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.1000,-0.0008,-0.0223,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,-0.1185,+5.8756,+8.5000,+0.0000,+0.0000
29,0.85,1,True,0.0%,0.0%,0.0%,inf,1.2,5.03,0.666,0.0000,0.0000,0.5074,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.1500,+0.0000,-0.0004,+0.0000,-0.0004,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+3.0000,+0.0001,+0.0954,+0.1000,+0.1000,+0.0000
31,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,4.76,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
32,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,4.94,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
33,0.00,1,False,0.0%,0.0%,0.0%,inf,1.1,5.14,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
35,-0.73,90,False,0.0%,0.0%,0.0%,0.16,0.9,5.51,7.216,0.9481,1.0000,0.5109,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.7000,+0.0003,-0.0323,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+14.0000,+0.0211,+8.5000,+9.0000,+0.0000,+0.0000
37,-9.06,90,False,0.0%,0.0%,0.0%,0.02,0.5,5.48,20.944,0.9963,1.0000,0.8781,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0500,+0.0003,-0.0061,+0.0000,+0.0000,-9.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0225,+1.6036,+9.0000,+0.0000,+90.0000
39,-0.40,90,False,0.0%,0.0%,0.0%,0.23,0.7,6.27,8.793,0.9778,0.5333,0.6226,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.3000,-0.0843,-0.0175,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+6.0000,-10.2132,+4.5923,+9.0000,+0.0000,+0.0000
42,-0.10,90,False,0.0%,0.0%,0.0%,0.03,0.7,7.29,13.759,0.9926,1.0000,0.9628,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.1000,+0.0003,+0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+0.0224,-0.0217,+9.0000,+0.0000,+0.0000
45,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,5.35,0.000,1.0000,1.0000,0.9046,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0123,+0.0000,+0.0000,+0.0000
46,-4.05,26,False,100.0%,100.0%,0.0%,0.37,0.6,4.90,10.420,1.0000,0.6538,0.8478,-4.0420,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0059,-0.0021,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.7286,+0.5519,+2.6000,+0.0000,+0.0000
48,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,5.06,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
49,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,4.88,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
50,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,4.67,0.039,1.0000,1.0000,0.9899,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0004,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,-0.0061,+0.1000,+0.1000,+0.0000
53,-0.03,90,False,0.0%,0.0%,0.0%,0.16,0.6,6.16,6.563,1.0000,0.8667,0.6487,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0078,-0.0210,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.9321,+5.5377,+9.0000,+0.0000,+0.0000
54,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,4.77,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
55,-0.00,90,False,0.0%,0.0%,0.0%,0.33,0.6,5.34,3.223,1.0000,0.9444,0.9786,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0046,+0.0013,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.5084,-0.3290,+9.0000,+0.0000,+0.0000
57,-6.52,74,True,0.0%,0.0%,0.0%,0.01,0.6,5.81,17.546,0.9910,0.9459,0.8603,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.1000,-0.0104,-0.0058,+0.0000,+0.0000,-7.4000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,-1.3369,+1.5229,+7.4000,+0.0000,+74.0000
58,0.95,1,True,0.0%,0.0%,0.0%,inf,1.1,4.91,3.499,0.6667,1.0000,0.5053,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.0500,+0.0000,-0.0004,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,+0.0959,+0.1000,+0.0000,+0.0000
59,0.00,1,False,0.0%,0.0%,0.0%,inf,1.0,5.11,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
66,-0.28,90,False,0.0%,0.0%,0.0%,0.14,0.8,6.52,9.914,0.9815,0.8111,0.6379,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2500,-0.0061,-0.0221,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+5.0000,-0.7600,+5.8063,+9.0000,+0.0000,+0.0000
68,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,4.97,0.000,1.0000,1.0000,0.0694,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0007,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.1848,+0.0000,+0.0000,+0.0000
70,1.00,40,True,0.0%,0.0%,0.0%,0.01,0.6,5.48,13.788,1.0000,1.0000,0.8935,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0001,-0.0022,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0100,+0.5850,+4.0000,+0.0000,+0.0000
71,-3.86,16,False,100.0%,100.0%,0.0%,0.26,0.9,5.24,7.096,0.9583,0.0000,0.8170,-3.7096,+0.0000,+0.0000,+0.0000,+0.0000,-0.1000,-0.0452,-0.0003,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-5.3640,+0.0675,+1.6000,+0.0000,+0.0000
73,-0.11,90,False,0.0%,0.0%,0.0%,0.31,0.8,6.26,5.004,0.9926,0.8889,0.9123,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.1000,-0.0083,-0.0033,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-0.9686,+0.8581,+9.0000,+0.0000,+0.0000
74,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,5.18,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
75,-0.00,90,False,0.0%,0.0%,0.0%,0.16,0.6,5.03,8.320,1.0000,0.8222,0.9335,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0005,-0.0020,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0820,+0.5236,+9.0000,+0.0000,+0.0000
76,-5.18,12,False,100.0%,100.0%,0.0%,0.12,0.7,5.36,15.412,0.9444,0.8333,0.9681,-4.3699,+0.0000,+0.0000,+0.0000,+0.0000,-0.1000,-0.0093,+0.0001,+0.0000,+0.0000,-0.7000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-1.1702,-0.0175,+1.2000,+0.0000,+7.0000
77,0.95,1,True,0.0%,0.0%,0.0%,inf,1.1,5.13,0.916,0.6667,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.0500,-0.0022,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.1919,+0.0000,+0.1000,+0.0000,+0.0000
78,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,6.94,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
79,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,5.31,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
82,-0.48,90,False,0.0%,0.0%,0.0%,0.35,0.9,7.24,8.892,0.9926,0.3111,0.6164,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.1000,-0.3804,-0.0003,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-46.0651,+0.0826,+9.0000,+0.0000,+0.0000
85,0.00,1,False,0.0%,0.0%,0.0%,inf,1.1,5.30,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
86,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,5.46,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
88,0.00,1,False,0.0%,0.0%,0.0%,inf,1.1,4.80,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
89,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,5.03,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
90,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,4.89,1.112,1.0000,1.0000,0.7567,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0002,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0436,+0.1000,+0.0000,+0.0000
93,0.95,1,True,0.0%,0.0%,0.0%,inf,1.0,5.05,2.034,0.6667,1.0000,0.8876,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.0500,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,+0.0159,+0.1000,+0.0000,+0.0000
96,1.00,1,True,0.0%,0.0%,0.0%,inf,1.5,4.98,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
97,-0.49,90,False,0.0%,0.0%,0.0%,0.36,0.7,5.92,6.313,0.9926,0.1444,0.6879,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.1000,-0.3921,+0.0002,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-45.9852,-0.0623,+9.0000,+0.0000,+0.0000
98,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,5.14,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
100,0.68,87,True,0.0%,0.0%,0.0%,0.01,0.6,5.14,14.368,0.9770,0.9770,0.7343,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.3000,+0.0003,-0.0159,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+6.0000,+0.0209,+4.1766,+8.7000,+0.0000,+0.0000
101,-2.56,34,True,0.0%,0.0%,0.0%,0.01,0.6,5.43,18.552,0.9706,1.0000,0.6225,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.1500,+0.0001,-0.0092,+0.0000,+0.0000,-3.4000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+3.0000,+0.0083,+2.4177,+3.4000,+0.0000,+34.0000
105,-0.01,90,False,0.0%,0.0%,0.0%,0.18,0.7,5.66,12.971,1.0000,0.9889,0.7900,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0003,-0.0124,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0222,+3.2741,+9.0000,+0.0000,+0.0000
107,-8.38,34,False,100.0%,100.0%,0.0%,0.68,0.9,6.01,19.636,1.0000,0.8824,0.5104,-4.9636,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0030,-0.0119,+0.0000,+0.0000,-3.4000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.3853,+3.1331,+3.4000,+0.0000,+34.0000
108,-0.12,90,False,0.0%,0.0%,0.0%,0.23,0.6,5.45,1.387,0.9926,0.9222,0.8087,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.1000,-0.0089,-0.0109,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-0.8418,+2.8746,+9.0000,+0.0000,+0.0000
110,-0.12,90,False,0.0%,0.0%,0.0%,0.18,0.7,6.34,6.021,0.9926,0.8556,0.7847,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.1000,-0.0101,-0.0123,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-1.1939,+3.2244,+9.0000,+0.0000,+0.0000
114,-0.03,90,False,0.0%,0.0%,0.0%,0.26,0.6,5.99,5.109,1.0000,0.8222,0.8927,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0220,-0.0042,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-2.5352,+1.1041,+9.0000,+0.0000,+0.0000
115,-0.00,90,False,0.0%,0.0%,0.0%,0.24,1.0,6.66,5.335,1.0000,0.9778,0.9754,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0026,+0.0010,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.3124,-0.2701,+9.0000,+0.0000,+0.0000
118,-0.54,90,False,0.0%,0.0%,0.0%,0.02,0.8,6.70,4.353,0.9704,0.6444,0.3874,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.4000,-0.1184,-0.0243,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+8.0000,-13.3275,+6.4009,+9.0000,+0.0000,+0.0000
119,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,4.85,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0015,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
120,-0.12,90,False,0.0%,0.0%,0.0%,0.19,0.6,5.53,7.950,0.9926,1.0000,0.6289,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.1000,+0.0003,-0.0240,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+0.0223,+6.3151,+9.0000,+0.0000,+0.0000
121,-0.01,90,False,0.0%,0.0%,0.0%,0.22,0.6,5.11,0.825,1.0000,1.0000,0.8505,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0003,-0.0081,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0220,+2.1395,+9.0000,+0.0000,+0.0000
122,0.00,1,False,0.0%,0.0%,0.0%,inf,1.1,5.13,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
124,1.00,29,True,0.0%,0.0%,0.0%,0.01,0.6,4.89,7.523,0.9655,1.0000,0.9315,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+3.0000,+0.0072,+0.1876,+2.9000,+0.0000,+0.0000
131,-3.16,36,False,0.0%,0.0%,100.0%,0.29,0.6,4.86,5.424,0.9722,0.0000,0.5552,+0.0000,-3.0000,+0.0000,+0.0000,+0.0000,-0.1500,+0.0001,-0.0116,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+3.0000,+0.0064,+3.0637,+3.6000,+0.0000,+0.0000
